2024-07-14 22:52:37.956,9128283L2,100-313,100-316,0.00924594
2024-07-14 22:52:37.974,9128283L2,100-31+,100-317,0.0148351
2024-07-14 22:52:37.983,9128283L2,100-315,101-000,0.0104529
2024-07-14 22:52:37.984,9128283L2,100-316,101-001,0.0134184
2024-07-14 22:52:38.003,9128283L2,100-315,101-000,0.00917874
2024-07-14 22:52:38.016,9128283L2,100-31+,100-317,0.00867639
2024-07-14 22:52:38.020,9128283L2,100-313,100-316,0.0148599
2024-07-14 22:52:38.021,9128283L2,100-312,100-315,0.0153525
2024-07-14 22:52:38.024,9128283L2,100-311,100-31+,0.00982598
2024-07-14 22:52:38.038,9128283L2,100-310,100-313,0.00951615
2024-07-14 22:52:38.043,9128283L2,100-307,100-312,0.00938322
2024-07-14 22:52:38.046,9128283L2,100-306,100-311,0.0112195
2024-07-14 22:52:38.057,9128283L2,100-305,100-310,0.00948406
2024-07-14 22:52:38.061,9128283L2,100-30+,100-307,0.0101854
2024-07-14 22:52:38.066,9128283L2,100-303,100-306,0.0135072
2024-07-14 22:52:38.078,9128283L2,100-302,100-305,0.00943692
2024-07-14 22:52:38.088,9128283L2,100-301,100-30+,0.0109047
2024-07-14 22:52:38.091,9128283L2,100-300,100-303,0.0144449
2024-07-14 22:52:38.107,9128283L2,100-297,100-302,0.0117961
2024-07-14 22:52:38.127,9128283L2,100-296,100-301,0.0137114
2024-07-14 22:52:38.140,9128283L2,100-295,100-300,0.0148443
2024-07-14 22:52:38.155,9128283L2,100-29+,100-297,0.00828329
2024-07-14 22:52:38.157,9128283L2,100-293,100-296,0.0131174
2024-07-14 22:52:38.159,9128283L2,100-292,100-295,0.00928562
2024-07-14 22:52:38.165,9128283L2,100-291,100-29+,0.0147521
2024-07-14 22:52:38.183,9128283L2,100-290,100-293,0.0079681
2024-07-14 22:52:38.193,9128283L2,100-287,100-292,0.00818988
2024-07-14 22:52:38.200,9128283L2,100-286,100-291,0.00879929
2024-07-14 22:52:38.211,9128283L2,100-285,100-290,0.01219
2024-07-14 22:52:38.231,9128283L2,100-28+,100-287,0.01297
2024-07-14 22:52:38.235,9128283L2,100-283,100-286,0.0139976
2024-07-14 22:52:38.255,9128283L2,100-282,100-285,0.0146545
2024-07-14 22:52:38.274,9128283L2,100-281,100-28+,0.0103857
2024-07-14 22:52:38.276,9128283L2,100-280,100-283,0.0104213
2024-07-14 22:52:38.279,9128283L2,100-277,100-282,0.0125276
2024-07-14 22:52:38.299,9128283L2,100-276,100-281,0.00934586
2024-07-14 22:52:38.312,9128283L2,100-275,100-280,0.00830737
2024-07-14 22:52:38.317,9128283L2,100-27+,100-277,0.00980325
2024-07-14 22:52:38.319,9128283L2,100-273,100-276,0.0112198
2024-07-14 22:52:38.338,9128283L2,100-272,100-275,0.0102463
2024-07-14 22:52:38.352,9128283L2,100-271,100-27+,0.0120488
2024-07-14 22:52:38.355,9128283L2,100-270,100-273,0.0141271
2024-07-14 22:52:38.373,9128283L2,100-267,100-272,0.0081349
2024-07-14 22:52:38.387,9128283L2,100-266,100-271,0.00955017
2024-07-14 22:52:38.407,9128283L2,100-265,100-270,0.0148703
2024-07-14 22:52:38.414,9128283L2,100-26+,100-267,0.00991428
2024-07-14 22:52:38.419,9128283L2,100-263,100-266,0.0118413
2024-07-14 22:52:38.439,9128283L2,100-262,100-265,0.00820879
2024-07-14 22:52:38.458,9128283L2,100-261,100-26+,0.0106057
2024-07-14 22:52:38.478,9128283L2,100-260,100-263,0.0129536
2024-07-14 22:52:38.481,9128283L2,100-257,100-262,0.0115893
2024-07-14 22:52:38.499,9128283L2,100-256,100-261,0.0128531
2024-07-14 22:52:38.515,9128283L2,100-255,100-260,0.0102022
2024-07-14 22:52:38.527,9128283L2,100-25+,100-257,0.00784571
2024-07-14 22:52:38.533,9128283L2,100-253,100-256,0.0134207
2024-07-14 22:52:38.536,9128283L2,100-252,100-255,0.014851
2024-07-14 22:52:38.549,9128283L2,100-251,100-25+,0.0102412
2024-07-14 22:52:38.562,9128283L2,100-250,100-253,0.00975811
2024-07-14 22:52:38.580,9128283L2,100-247,100-252,0.00873915
2024-07-14 22:52:38.590,9128283L2,100-246,100-251,0.0146091
2024-07-14 22:52:38.595,9128283L2,100-245,100-250,0.00898734
2024-07-14 22:52:38.601,9128283L2,100-24+,100-247,0.00820271
2024-07-14 22:52:38.616,9128283L2,100-243,100-246,0.00852989
2024-07-14 22:52:38.636,9128283L2,100-242,100-245,0.00930902
2024-07-14 22:52:38.648,9128283L2,100-241,100-24+,0.0154764
2024-07-14 22:52:38.660,9128283L2,100-240,100-243,0.00943288
2024-07-14 22:52:38.680,9128283L2,100-237,100-242,0.0136755
2024-07-14 22:52:38.694,9128283L2,100-236,100-241,0.0134839
2024-07-14 22:52:38.705,9128283L2,100-235,100-240,0.0146483
2024-07-14 22:52:38.717,9128283L2,100-23+,100-237,0.0122521
2024-07-14 22:52:38.729,9128283L2,100-233,100-236,0.0140555
2024-07-14 22:52:38.733,9128283L2,100-232,100-235,0.00864776
2024-07-14 22:52:38.750,9128283L2,100-231,100-23+,0.0114072
2024-07-14 22:52:38.768,9128283L2,100-230,100-233,0.00793425
2024-07-14 22:52:38.773,9128283L2,100-227,100-232,0.0106907
2024-07-14 22:52:38.781,9128283L2,100-226,100-231,0.00977025
2024-07-14 22:52:38.783,9128283L2,100-225,100-230,0.0135702
2024-07-14 22:52:38.788,9128283L2,100-22+,100-227,0.0116187
2024-07-14 22:52:38.805,9128283L2,100-223,100-226,0.0101138
2024-07-14 22:52:38.823,9128283L2,100-222,100-225,0.0134993
2024-07-14 22:52:38.827,9128283L2,100-221,100-22+,0.0123559
2024-07-14 22:52:38.842,9128283L2,100-220,100-223,0.00949066
2024-07-14 22:52:38.862,9128283L2,100-217,100-222,0.0129393
2024-07-14 22:52:38.870,9128283L2,100-216,100-221,0.00980901
2024-07-14 22:52:38.872,9128283L2,100-215,100-220,0.0110792
2024-07-14 22:52:38.888,9128283L2,100-21+,100-217,0.00790688
2024-07-14 22:52:38.902,9128283L2,100-213,100-216,0.0120914
2024-07-14 22:52:38.913,9128283L2,100-212,100-215,0.0149821
2024-07-14 22:52:38.918,9128283L2,100-211,100-21+,0.0109305
2024-07-14 22:52:38.926,9128283L2,100-210,100-213,0.00937621
2024-07-14 22:52:38.928,9128283L2,100-207,100-212,0.0135911
2024-07-14 22:52:38.934,9128283L2,100-206,100-211,0.0154044
2024-07-14 22:52:38.951,9128283L2,100-205,100-210,0.015512
2024-07-14 22:52:38.964,9128283L2,100-20+,100-207,0.0100911
2024-07-14 22:52:38.971,9128283L2,100-203,100-206,0.00898988
2024-07-14 22:52:38.979,9128283L2,100-202,100-205,0.0144874
2024-07-14 22:52:38.997,9128283L2,100-201,100-20+,0.008164
2024-07-14 22:52:39.010,9128283L2,100-200,100-203,0.0133371
2024-07-14 22:52:39.021,9128283L2,100-197,100-202,0.00787729
2024-07-14 22:52:39.028,9128283L2,100-196,100-201,0.0108524
2024-07-14 22:52:39.045,9128283L2,100-195,100-200,0.0081424
2024-07-14 22:52:39.056,9128283L2,100-19+,100-197,0.0111853
2024-07-14 22:52:39.066,9128283L2,100-193,100-196,0.012475
2024-07-14 22:52:39.079,9128283L2,100-192,100-195,0.00796651
2024-07-14 22:52:39.084,9128283L2,100-191,100-19+,0.0125761
2024-07-14 22:52:39.097,9128283L2,100-190,100-193,0.00892971
2024-07-14 22:52:39.100,9128283L2,100-187,100-192,0.0140835
2024-07-14 22:52:39.108,9128283L2,100-186,100-191,0.0155952
2024-07-14 22:52:39.118,9128283L2,100-185,100-190,0.00973022
2024-07-14 22:52:39.121,9128283L2,100-18+,100-187,0.0101209
2024-07-14 22:52:39.140,9128283L2,100-183,100-186,0.0121466
2024-07-14 22:52:39.148,9128283L2,100-182,100-185,0.0152184
2024-07-14 22:52:39.149,9128283L2,100-181,100-18+,0.0119281
2024-07-14 22:52:39.162,9128283L2,100-180,100-183,0.00859967
2024-07-14 22:52:39.175,9128283L2,100-177,100-182,0.0152403
2024-07-14 22:52:39.180,9128283L2,100-176,100-181,0.00996482
2024-07-14 22:52:39.186,9128283L2,100-175,100-180,0.0128275
2024-07-14 22:52:39.195,9128283L2,100-17+,100-177,0.0105641
2024-07-14 22:52:39.203,9128283L2,100-173,100-176,0.0109713
2024-07-14 22:52:39.212,9128283L2,100-172,100-175,0.0114512
2024-07-14 22:52:39.218,9128283L2,100-171,100-17+,0.011201
2024-07-14 22:52:39.237,9128283L2,100-170,100-173,0.0153765
2024-07-14 22:52:39.243,9128283L2,100-167,100-172,0.0109637
2024-07-14 22:52:39.255,9128283L2,100-166,100-171,0.0116567
2024-07-14 22:52:39.262,9128283L2,100-165,100-170,0.0108083
2024-07-14 22:52:39.280,9128283L2,100-16+,100-167,0.0151025
2024-07-14 22:52:39.282,9128283L2,100-163,100-166,0.0085094
2024-07-14 22:52:39.290,9128283L2,100-162,100-165,0.0145058
2024-07-14 22:52:39.308,9128283L2,100-161,100-16+,0.0103749
2024-07-14 22:52:39.321,9128283L2,100-160,100-163,0.00796967
2024-07-14 22:52:39.334,9128283L2,100-157,100-162,0.00823797
2024-07-14 22:52:39.340,9128283L2,100-156,100-161,0.0110044
2024-07-14 22:52:39.360,9128283L2,100-155,100-160,0.0108602
2024-07-14 22:52:39.379,9128283L2,100-15+,100-157,0.00807927
2024-07-14 22:52:39.381,9128283L2,100-153,100-156,0.0111351
2024-07-14 22:52:39.394,9128283L2,100-152,100-155,0.0141031
2024-07-14 22:52:39.396,9128283L2,100-151,100-15+,0.0138576
2024-07-14 22:52:39.416,9128283L2,100-150,100-153,0.0107283
2024-07-14 22:52:39.432,9128283L2,100-147,100-152,0.0149563
2024-07-14 22:52:39.450,9128283L2,100-146,100-151,0.00876183
2024-07-14 22:52:39.458,9128283L2,100-145,100-150,0.0109461
2024-07-14 22:52:39.474,9128283L2,100-14+,100-147,0.0101445
2024-07-14 22:52:39.484,9128283L2,100-143,100-146,0.0139457
2024-07-14 22:52:39.493,9128283L2,100-142,100-145,0.010669
2024-07-14 22:52:39.498,9128283L2,100-141,100-14+,0.0102658
2024-07-14 22:52:39.513,9128283L2,100-140,100-143,0.0141335
2024-07-14 22:52:39.530,9128283L2,100-137,100-142,0.0104546
2024-07-14 22:52:39.540,9128283L2,100-136,100-141,0.00871943
2024-07-14 22:52:39.542,9128283L2,100-135,100-140,0.0119984
2024-07-14 22:52:39.558,9128283L2,100-13+,100-137,0.0155113
2024-07-14 22:52:39.562,9128283L2,100-133,100-136,0.0128358
2024-07-14 22:52:39.578,9128283L2,100-132,100-135,0.0135827
2024-07-14 22:52:39.593,9128283L2,100-131,100-13+,0.0104469
2024-07-14 22:52:39.594,9128283L2,100-130,100-133,0.0155205
2024-07-14 22:52:39.599,9128283L2,100-127,100-132,0.0154716
2024-07-14 22:52:39.617,9128283L2,100-126,100-131,0.0134344
2024-07-14 22:52:39.626,9128283L2,100-125,100-130,0.00840422
2024-07-14 22:52:39.643,9128283L2,100-12+,100-127,0.0132797
2024-07-14 22:52:39.651,9128283L2,100-123,100-126,0.0102623
2024-07-14 22:52:39.660,9128283L2,100-122,100-125,0.0128159
2024-07-14 22:52:39.668,9128283L2,100-121,100-12+,0.00917537
2024-07-14 22:52:39.677,9128283L2,100-120,100-123,0.00833358
2024-07-14 22:52:39.691,9128283L2,100-117,100-122,0.0109018
2024-07-14 22:52:39.702,9128283L2,100-116,100-121,0.00961818
2024-07-14 22:52:39.716,9128283L2,100-115,100-120,0.0148193
2024-07-14 22:52:39.735,9128283L2,100-11+,100-117,0.0109831
2024-07-14 22:52:39.750,9128283L2,100-113,100-116,0.00828348
2024-07-14 22:52:39.753,9128283L2,100-112,100-115,0.0155288
2024-07-14 22:52:39.770,9128283L2,100-111,100-11+,0.00814214
2024-07-14 22:52:39.776,9128283L2,100-110,100-113,0.0110158
2024-07-14 22:52:39.782,9128283L2,100-107,100-112,0.0120414
2024-07-14 22:52:39.800,9128283L2,100-106,100-111,0.0128494
2024-07-14 22:52:39.802,9128283L2,100-105,100-110,0.00834844
2024-07-14 22:52:39.809,9128283L2,100-10+,100-107,0.0148984
2024-07-14 22:52:39.820,9128283L2,100-103,100-106,0.0154057
2024-07-14 22:52:39.823,9128283L2,100-102,100-105,0.0105441
2024-07-14 22:52:39.839,9128283L2,100-101,100-10+,0.0136674
2024-07-14 22:52:39.845,9128283L2,100-100,100-103,0.0087684
2024-07-14 22:52:39.849,9128283L2,100-097,100-102,0.00810132
2024-07-14 22:52:39.854,9128283L2,100-096,100-101,0.0109802
2024-07-14 22:52:39.871,9128283L2,100-095,100-100,0.0105252
2024-07-14 22:52:39.882,9128283L2,100-09+,100-097,0.014013
2024-07-14 22:52:39.896,9128283L2,100-093,100-096,0.0126811
2024-07-14 22:52:39.897,9128283L2,100-092,100-095,0.0152475
2024-07-14 22:52:39.912,9128283L2,100-091,100-09+,0.00987907
2024-07-14 22:52:39.926,9128283L2,100-090,100-093,0.00810761
2024-07-14 22:52:39.945,9128283L2,100-087,100-092,0.0109516
2024-07-14 22:52:39.965,9128283L2,100-086,100-091,0.0126727
2024-07-14 22:52:39.966,9128283L2,100-085,100-090,0.0120395
2024-07-14 22:52:39.975,9128283L2,100-08+,100-087,0.00814883
2024-07-14 22:52:39.980,9128283L2,100-083,100-086,0.0112549
2024-07-14 22:52:39.984,9128283L2,100-082,100-085,0.00817832
2024-07-14 22:52:39.991,9128283L2,100-081,100-08+,0.0104689
2024-07-14 22:52:39.995,9128283L2,100-080,100-083,0.00866071
2024-07-14 22:52:40.011,9128283L2,100-077,100-082,0.010488
2024-07-14 22:52:40.013,9128283L2,100-076,100-081,0.0086048
2024-07-14 22:52:40.030,9128283L2,100-075,100-080,0.0102549
2024-07-14 22:52:40.047,9128283L2,100-07+,100-077,0.012011
2024-07-14 22:52:40.054,9128283L2,100-073,100-076,0.0121829
2024-07-14 22:52:40.056,9128283L2,100-072,100-075,0.0135527
2024-07-14 22:52:40.075,9128283L2,100-071,100-07+,0.0121576
2024-07-14 22:52:40.085,9128283L2,100-070,100-073,0.008484
2024-07-14 22:52:40.099,9128283L2,100-067,100-072,0.00866242
2024-07-14 22:52:40.103,9128283L2,100-066,100-071,0.00940007
2024-07-14 22:52:40.115,9128283L2,100-065,100-070,0.0105623
2024-07-14 22:52:40.131,9128283L2,100-06+,100-067,0.0120529
2024-07-14 22:52:40.148,9128283L2,100-063,100-066,0.0124113
2024-07-14 22:52:40.151,9128283L2,100-062,100-065,0.0153272
2024-07-14 22:52:40.159,9128283L2,100-061,100-06+,0.0151607
2024-07-14 22:52:40.160,9128283L2,100-060,100-063,0.00876307
2024-07-14 22:52:40.180,9128283L2,100-057,100-062,0.00863228
2024-07-14 22:52:40.185,9128283L2,100-056,100-061,0.0154572
2024-07-14 22:52:40.189,9128283L2,100-055,100-060,0.00988433
2024-07-14 22:52:40.190,9128283L2,100-05+,100-057,0.0110177
2024-07-14 22:52:40.193,9128283L2,100-053,100-056,0.00902012
2024-07-14 22:52:40.200,9128283L2,100-052,100-055,0.0152494
2024-07-14 22:52:40.208,9128283L2,100-051,100-05+,0.00939093
2024-07-14 22:52:40.214,9128283L2,100-050,100-053,0.0134223
2024-07-14 22:52:40.233,9128283L2,100-047,100-052,0.012349
2024-07-14 22:52:40.240,9128283L2,100-046,100-051,0.0127019
2024-07-14 22:52:40.253,9128283L2,100-045,100-050,0.00792876
2024-07-14 22:52:40.262,9128283L2,100-04+,100-047,0.011943
2024-07-14 22:52:40.274,9128283L2,100-043,100-046,0.010721
2024-07-14 22:52:40.282,9128283L2,100-042,100-045,0.00790628
2024-07-14 22:52:40.291,9128283L2,100-041,100-04+,0.0109285
2024-07-14 22:52:40.308,9128283L2,100-040,100-043,0.0108109
2024-07-14 22:52:40.322,9128283L2,100-037,100-042,0.0152885
2024-07-14 22:52:40.335,9128283L2,100-036,100-041,0.00833015
2024-07-14 22:52:40.352,9128283L2,100-035,100-040,0.0148047
2024-07-14 22:52:40.371,9128283L2,100-03+,100-037,0.0152477
2024-07-14 22:52:40.380,9128283L2,100-033,100-036,0.0104062
2024-07-14 22:52:40.382,9128283L2,100-032,100-035,0.0120365
2024-07-14 22:52:40.387,9128283L2,100-031,100-03+,0.0143609
2024-07-14 22:52:40.390,9128283L2,100-030,100-033,0.012735
2024-07-14 22:52:40.408,9128283L2,100-027,100-032,0.0132132
2024-07-14 22:52:40.427,9128283L2,100-026,100-031,0.0133776
2024-07-14 22:52:40.433,9128283L2,100-025,100-030,0.0141318
2024-07-14 22:52:40.450,9128283L2,100-02+,100-027,0.0124689
2024-07-14 22:52:40.465,9128283L2,100-023,100-026,0.00956623
2024-07-14 22:52:40.484,9128283L2,100-022,100-025,0.00983763
2024-07-14 22:52:40.501,9128283L2,100-021,100-02+,0.00796544
2024-07-14 22:52:40.511,9128283L2,100-020,100-023,0.0101746
2024-07-14 22:52:40.531,9128283L2,100-017,100-022,0.0150414
2024-07-14 22:52:40.542,9128283L2,100-016,100-021,0.0132656
2024-07-14 22:52:40.552,9128283L2,100-015,100-020,0.0136368
2024-07-14 22:52:40.567,9128283L2,100-01+,100-017,0.0106119
2024-07-14 22:52:40.581,9128283L2,100-013,100-016,0.00974647
2024-07-14 22:52:40.601,9128283L2,100-012,100-015,0.00962451
2024-07-14 22:52:40.621,9128283L2,100-011,100-01+,0.0139611
2024-07-14 22:52:40.634,9128283L2,100-010,100-013,0.0129186
2024-07-14 22:52:40.639,9128283L2,100-007,100-012,0.0114698
2024-07-14 22:52:40.658,9128283L2,100-006,100-011,0.00782817
2024-07-14 22:52:40.670,9128283L2,100-005,100-010,0.00932608
2024-07-14 22:52:40.689,9128283L2,100-00+,100-007,0.0120524
2024-07-14 22:52:40.702,9128283L2,100-003,100-006,0.0143063
2024-07-14 22:52:40.714,9128283L2,100-002,100-005,0.00905606
2024-07-14 22:52:40.717,9128283L2,100-001,100-00+,0.0103136
2024-07-14 22:52:40.736,9128283L2,100-000,100-003,0.0106354
2024-07-14 22:52:40.737,9128283L2,99-317,100-002,0.0105345
2024-07-14 22:52:40.746,9128283L2,99-316,100-001,0.0088223
2024-07-14 22:52:40.755,9128283L2,99-315,100-000,0.0130135
2024-07-14 22:52:40.769,9128283L2,99-31+,99-317,0.0141536
2024-07-14 22:52:40.776,9128283L2,99-313,99-316,0.0134754
2024-07-14 22:52:40.786,9128283L2,99-312,99-315,0.00868259
2024-07-14 22:52:40.787,9128283L2,99-311,99-31+,0.0115736
2024-07-14 22:52:40.793,9128283L2,99-310,99-313,0.0101273
2024-07-14 22:52:40.809,9128283L2,99-307,99-312,0.0147888
2024-07-14 22:52:40.820,9128283L2,99-306,99-311,0.00891914
2024-07-14 22:52:40.828,9128283L2,99-305,99-310,0.00931622
2024-07-14 22:52:40.833,9128283L2,99-30+,99-307,0.00901001
2024-07-14 22:52:40.845,9128283L2,99-303,99-306,0.00843341
2024-07-14 22:52:40.849,9128283L2,99-302,99-305,0.00988476
2024-07-14 22:52:40.851,9128283L2,99-301,99-30+,0.0143857
2024-07-14 22:52:40.870,9128283L2,99-300,99-303,0.00816515
2024-07-14 22:52:40.879,9128283L2,99-297,99-302,0.0103667
2024-07-14 22:52:40.891,9128283L2,99-296,99-301,0.0109747
2024-07-14 22:52:40.910,9128283L2,99-295,99-300,0.0108066
2024-07-14 22:52:40.914,9128283L2,99-29+,99-297,0.0149143
2024-07-14 22:52:40.921,9128283L2,99-293,99-296,0.0111187
2024-07-14 22:52:40.941,9128283L2,99-292,99-295,0.0117954
2024-07-14 22:52:40.956,9128283L2,99-291,99-29+,0.0116106
2024-07-14 22:52:40.961,9128283L2,99-290,99-293,0.00892274
2024-07-14 22:52:40.977,9128283L2,99-287,99-292,0.014716
2024-07-14 22:52:40.994,9128283L2,99-286,99-291,0.0139443
2024-07-14 22:52:41.003,9128283L2,99-285,99-290,0.0095427
2024-07-14 22:52:41.011,9128283L2,99-28+,99-287,0.0140791
2024-07-14 22:52:41.030,9128283L2,99-283,99-286,0.0112332
2024-07-14 22:52:41.047,9128283L2,99-282,99-285,0.00856419
2024-07-14 22:52:41.050,9128283L2,99-281,99-28+,0.00881242
2024-07-14 22:52:41.069,9128283L2,99-280,99-283,0.0102223
2024-07-14 22:52:41.083,9128283L2,99-277,99-282,0.0092913
2024-07-14 22:52:41.085,9128283L2,99-276,99-281,0.0104645
2024-07-14 22:52:41.105,9128283L2,99-275,99-280,0.0082445
2024-07-14 22:52:41.119,9128283L2,99-27+,99-277,0.00960469
2024-07-14 22:52:41.125,9128283L2,99-273,99-276,0.0119245
2024-07-14 22:52:41.144,9128283L2,99-272,99-275,0.00983882
2024-07-14 22:52:41.157,9128283L2,99-271,99-27+,0.0114265
2024-07-14 22:52:41.164,9128283L2,99-270,99-273,0.00812451
2024-07-14 22:52:41.175,9128283L2,99-267,99-272,0.00812373
2024-07-14 22:52:41.188,9128283L2,99-266,99-271,0.0154082
2024-07-14 22:52:41.200,9128283L2,99-265,99-270,0.00805522
2024-07-14 22:52:41.220,9128283L2,99-26+,99-267,0.011627
2024-07-14 22:52:41.229,9128283L2,99-263,99-266,0.0115053
2024-07-14 22:52:41.248,9128283L2,99-262,99-265,0.0130313
2024-07-14 22:52:41.255,9128283L2,99-261,99-26+,0.0127476
2024-07-14 22:52:41.259,9128283L2,99-260,99-263,0.0136942
2024-07-14 22:52:41.276,9128283L2,99-257,99-262,0.00800468
2024-07-14 22:52:41.282,9128283L2,99-256,99-261,0.00860036
2024-07-14 22:52:41.302,9128283L2,99-255,99-260,0.0112273
2024-07-14 22:52:41.306,9128283L2,99-25+,99-257,0.0114385
2024-07-14 22:52:41.312,9128283L2,99-253,99-256,0.0098629
2024-07-14 22:52:41.325,9128283L2,99-252,99-255,0.0124426
2024-07-14 22:52:41.340,9128283L2,99-251,99-25+,0.0118539
2024-07-14 22:52:41.343,9128283L2,99-250,99-253,0.0144278
2024-07-14 22:52:41.344,9128283L2,99-247,99-252,0.00928744
2024-07-14 22:52:41.359,9128283L2,99-246,99-251,0.0126309
2024-07-14 22:52:41.360,9128283L2,99-245,99-250,0.00988041
2024-07-14 22:52:41.362,9128283L2,99-24+,99-247,0.0150535
2024-07-14 22:52:41.376,9128283L2,99-243,99-246,0.013475
2024-07-14 22:52:41.393,9128283L2,99-242,99-245,0.0143771
2024-07-14 22:52:41.397,9128283L2,99-241,99-24+,0.0149376
2024-07-14 22:52:41.398,9128283L2,99-240,99-243,0.0114053
2024-07-14 22:52:41.418,9128283L2,99-237,99-242,0.00931747
2024-07-14 22:52:41.435,9128283L2,99-236,99-241,0.00867642
2024-07-14 22:52:41.444,9128283L2,99-235,99-240,0.00972214
2024-07-14 22:52:41.453,9128283L2,99-23+,99-237,0.0109293
2024-07-14 22:52:41.460,9128283L2,99-233,99-236,0.0142974
2024-07-14 22:52:41.478,9128283L2,99-232,99-235,0.0137981
2024-07-14 22:52:41.487,9128283L2,99-231,99-23+,0.011359
2024-07-14 22:52:41.491,9128283L2,99-230,99-233,0.0152648
2024-07-14 22:52:41.511,9128283L2,99-227,99-232,0.0085607
2024-07-14 22:52:41.516,9128283L2,99-226,99-231,0.0129464
2024-07-14 22:52:41.521,9128283L2,99-225,99-230,0.00797851
2024-07-14 22:52:41.536,9128283L2,99-22+,99-227,0.00982056
2024-07-14 22:52:41.540,9128283L2,99-223,99-226,0.0153306
2024-07-14 22:52:41.547,9128283L2,99-222,99-225,0.0108644
2024-07-14 22:52:41.554,9128283L2,99-221,99-22+,0.0132731
2024-07-14 22:52:41.555,9128283L2,99-220,99-223,0.00807963
2024-07-14 22:52:41.561,9128283L2,99-217,99-222,0.0125705
2024-07-14 22:52:41.567,9128283L2,99-216,99-221,0.0109026
2024-07-14 22:52:41.571,9128283L2,99-215,99-220,0.00923995
2024-07-14 22:52:41.572,9128283L2,99-21+,99-217,0.0137684
2024-07-14 22:52:41.589,9128283L2,99-213,99-216,0.0137277
2024-07-14 22:52:41.597,9128283L2,99-212,99-215,0.0119467
2024-07-14 22:52:41.615,9128283L2,99-211,99-21+,0.0102591
2024-07-14 22:52:41.623,9128283L2,99-210,99-213,0.0144529
2024-07-14 22:52:41.635,9128283L2,99-207,99-212,0.00928062
2024-07-14 22:52:41.640,9128283L2,99-206,99-211,0.0126064
2024-07-14 22:52:41.641,9128283L2,99-205,99-210,0.0112675
2024-07-14 22:52:41.659,9128283L2,99-20+,99-207,0.0121519
2024-07-14 22:52:41.671,9128283L2,99-203,99-206,0.00986415
2024-07-14 22:52:41.681,9128283L2,99-202,99-205,0.0110069
2024-07-14 22:52:41.701,9128283L2,99-201,99-20+,0.0131422
2024-07-14 22:52:41.713,9128283L2,99-200,99-203,0.0119352
2024-07-14 22:52:41.716,9128283L2,99-197,99-202,0.0103859
2024-07-14 22:52:41.731,9128283L2,99-196,99-201,0.0123823
2024-07-14 22:52:41.746,9128283L2,99-195,99-200,0.0148888
2024-07-14 22:52:41.762,9128283L2,99-19+,99-197,0.012971
2024-07-14 22:52:41.773,9128283L2,99-193,99-196,0.0120311
2024-07-14 22:52:41.777,9128283L2,99-192,99-195,0.0151595
2024-07-14 22:52:41.788,9128283L2,99-191,99-19+,0.0103131
2024-07-14 22:52:41.804,9128283L2,99-190,99-193,0.01164
2024-07-14 22:52:41.805,9128283L2,99-187,99-192,0.0122141
2024-07-14 22:52:41.819,9128283L2,99-186,99-191,0.00928826
2024-07-14 22:52:41.829,9128283L2,99-185,99-190,0.015447
2024-07-14 22:52:41.837,9128283L2,99-18+,99-187,0.0116088
2024-07-14 22:52:41.849,9128283L2,99-183,99-186,0.0124832
2024-07-14 22:52:41.856,9128283L2,99-182,99-185,0.01504
2024-07-14 22:52:41.874,9128283L2,99-181,99-18+,0.0126289
2024-07-14 22:52:41.880,9128283L2,99-180,99-183,0.0105179
2024-07-14 22:52:41.893,9128283L2,99-177,99-182,0.0135238
2024-07-14 22:52:41.908,9128283L2,99-176,99-181,0.00944509
2024-07-14 22:52:41.913,9128283L2,99-175,99-180,0.0115887
2024-07-14 22:52:41.931,9128283L2,99-17+,99-177,0.00803739
2024-07-14 22:52:41.948,9128283L2,99-173,99-176,0.00916825
2024-07-14 22:52:41.950,9128283L2,99-172,99-175,0.0110253
2024-07-14 22:52:41.956,9128283L2,99-171,99-17+,0.0149376
2024-07-14 22:52:41.971,9128283L2,99-170,99-173,0.0113335
2024-07-14 22:52:41.981,9128283L2,99-167,99-172,0.00806413
2024-07-14 22:52:41.985,9128283L2,99-166,99-171,0.0154713
2024-07-14 22:52:41.987,9128283L2,99-165,99-170,0.0116252
2024-07-14 22:52:42.005,9128283L2,99-16+,99-167,0.0139877
2024-07-14 22:52:42.016,9128283L2,99-163,99-166,0.0144606
2024-07-14 22:52:42.032,9128283L2,99-162,99-165,0.00971407
2024-07-14 22:52:42.043,9128283L2,99-161,99-16+,0.0131511
2024-07-14 22:52:42.049,9128283L2,99-160,99-163,0.0108675
2024-07-14 22:52:42.068,9128283L2,99-157,99-162,0.00991604
2024-07-14 22:52:42.080,9128283L2,99-156,99-161,0.0145695
2024-07-14 22:52:42.093,9128283L2,99-155,99-160,0.0106139
2024-07-14 22:52:42.100,9128283L2,99-15+,99-157,0.00842362
2024-07-14 22:52:42.112,9128283L2,99-153,99-156,0.0144334
2024-07-14 22:52:42.118,9128283L2,99-152,99-155,0.00822782
2024-07-14 22:52:42.133,9128283L2,99-151,99-15+,0.0110323
2024-07-14 22:52:42.136,9128283L2,99-150,99-153,0.0121209
2024-07-14 22:52:42.141,9128283L2,99-147,99-152,0.0101743
2024-07-14 22:52:42.149,9128283L2,99-146,99-151,0.0135957
2024-07-14 22:52:42.166,9128283L2,99-145,99-150,0.00925037
